,Name,City,Rating,Loc,Description,Adress,Link,Lat,Long
626,joli studio centre ville d'Amiens,Amiens,8.9,Amiens,"Doté d'une connexion Wi-Fi gratuite, le Joli studio centre ville d'Amiens est situé à Amiens, à 1,3 km de la gare, à 2,5 km du Zénith et à moins de 1 km du musée Berny. ","Appt 1 10 Rue du Général Leclerc, 80000 Amiens, France",https://www.booking.com/hotel/fr/studio-a-deux-pas.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,,
627,Urbs Amiens Sud,Amiens,10.0,Amiens,"Situé à Amiens, en Picardie, à proximité de l'université de Picardie Jules Verne, l'Urbs Amiens Sud propose des hébergements avec connexion Wi-Fi et parking privé gratuits. ","210 Rue Jean Moulin, 80000 Amiens, France",https://www.booking.com/hotel/fr/urbs-app-b-amiens-sud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8763983,2.2685236
628,Appartement 2 personnes : LES CANAUX,Amiens,9.2,Amiens,"Situé à 4,5 km du Zénith d'Amiens, à 100 mètres du parc des jardins flottants et à moins de 1 km du musée Berny, l'Appartement 2 personnes: LES CANAUX propose un hébergement à Amiens. ","44 Boulevard de Beauvillé, 80000 Amiens, France",https://www.booking.com/hotel/fr/appartement-2-personnes-les-canaux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.896102,2.3107996
629,Le Rivage d'Or - Appartement Paisible,Amiens,8.3,Amiens,"Le Rivage d'Or - Appartement Paisible est situé à Amiens, à 4 km du Zénith, à 2,6 km du parc des jardins flottants et à 2,7 km du musée Berny. Vous séjournerez à 1,9 km de la gare d'Amiens. ","Bâtiment 4, Appartement 39 290 Rue Saint-Fuscien, 80000 Amiens, France",https://www.booking.com/hotel/fr/le-rivage-d-or-appartement-paisible.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,,
630,LE CANGE,Amiens,9.4,Amiens,"Doté d'un jardin et d'une terrasse, l'établissement LE CANGE propose des hébergements à Amiens avec une connexion Wi-Fi gratuite et une vue sur la rivière. ","26 Boulevard du Cange, 80000 Amiens, France",https://www.booking.com/hotel/fr/le-cange.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8963639,2.3063808
631,Les Jardins de Jules Verne - Côté Mer,Amiens,8.7,Amiens,"L'établissement Les Jardins de Jules Verne - Côté Mer est situé à Amiens, à 2,8 km du Zénith, à 1,5 km du musée Berny et à 2,4 km du parc des jardins flottants. ","34 Rue Lienard Lesecq, 80000 Amiens, France",https://www.booking.com/hotel/fr/les-jardins-de-jules-verne-cote-mer.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8860338,2.290225
632,Lescale80 bleu,Amiens,8.8,Amiens,"Doté d'une connexion Wi-Fi gratuite, l'hébergement Lescale80 bleu est situé à Amiens, à 3,7 km du Zénith, à moins de 1 km du parc des jardins flottants et à 8 minutes à pied du musée Berny. ","58bis Boulevard du Cange, 80000 Amiens, France",https://www.booking.com/hotel/fr/lescale80-bleu.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8971921,2.3061939
633,HORTILLON,Amiens,9.1,Amiens,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur le jardin, l'HORTILLON est un hébergement situé à Amiens, à seulement 700 mètres du parc des jardins flottants et à 600 mètres du musée...","26 BIS BOULEVARD DU CANGE, 80000 Amiens, France",https://www.booking.com/hotel/fr/hortillon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=b81b99c4ef760145&srepoch=1680299529&from=searchresults#hotelTmpl,49.8955753,2.3059393
634,Hyper-centre Lille - Appartement John 65 m2 - Parking,Lille,9.2,"Centre de Lille, Lille","L'Appartement 65 m2 rue piétonne de Lille se trouve dans le centre-ville de Lille, à 200 mètres de la Grand-Place et de l'opéra et à 300 mètres du grand magasin Printemps. ","1er étage 15 rue du Sec - Arembault, Centre de Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/appartement-65-m2-rue-pietonne-de-lille-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
635,STUDIO DONDAINES,Lille,9.0,"Fives, Lille","Situé à Lille, à moins de 1 km de l'Aéronef et à 12 minutes à pied du Zénith, le STUDIO DONDAINES propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. ","48 Rue des Dondaines, Fives, 59800 Lille, France",https://www.booking.com/hotel/fr/studio-dondaines.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6356381,3.0844811
636,Nice and calm studio in Lille-Europe nearby the Old City - Welkeys,Lille,9.0,Lille,"Le Nice and calm studio in Lille-Europe near the Old City - Welkeys propose un hébergement à Lille, à 400 mètres de la Tour de Lille, à 800 mètres de l'Aéronef et à 1,3 km de l'opéra. ","55 A rue du Faubourg de Roubaix, 59800 Lille, France",https://www.booking.com/hotel/fr/nice-and-calm-studio-in-lille-europe-nearby-the-old-city-welkeys.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6420785,3.0860055
637,Vieux-Lille - Superbe appartement fonctionnel,Lille,10.0,Lille,"Le Vieux-Lille - Superbe appartement fonctionnel est situé à Lille, à 600 mètres de la Grand-Place, à moins de 1 km de la gare de Lille-Flandres et à 15 minutes à pied de la Tour de Lille. ","36 Place Louise de Bettignies, 59800 Lille, France",https://www.booking.com/hotel/fr/vieux-lille-superbe-appartement-fonctionnel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.64088425,3.0648049892981692
638,StudioLille - Happy,Lille,8.6,"Wazemmes, Lille","Le StudioLille - Happy propose un hébergement avec connexion Wi-Fi gratuite à Lille, à moins de 1 km du grand magasin Printemps, à 8 minutes à pied de la maison Coilliot et à 1,5 km du zoo de Lille. ","121 Rue Masséna, Wazemmes, 59000 Lille, France",https://www.booking.com/hotel/fr/studiolille-happy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6305845,3.0547929
639,B&B HOTEL Lille Centre Grand Palais,Lille,7.8,"Centre de Lille, Lille",Le B&B HOTEL Lille Centre Grand Palais est situé à 5 minutes de marche de la station de métro Lille Grand Palais. ,"rue Berthe Morisot, Centre de Lille, 59000 Lille, France",https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.6282217,3.0814441
640,B&B HOTEL Lille Lillenium Eurasanté,Lille,8.5,"Lille Sud, Lille","Le B&B HOTEL Lille Lillenium Eurasanté propose un hébergement 3 étoiles à Lille, à 3,4 km de l'Hospice Gantois et à 3,7 km du zoo de Lille. ","306 Rue Geneviève Anthonioz de Gaulle, Lille Sud, 59000 Lille, France",https://www.booking.com/hotel/fr/b-amp-b-lille-lillenium-eurasante-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
641,Old Lille - Super bright apartment for 2 people!,Lille,9.5,"Vieux-Lille, Lille","Offrant une vue sur la ville, le Vieux Lille - Appartement super lumineux pour 2 personnes ! Situé à Lille, à 1,2 km de l'opéra et de la Grand-Place. ","28 Rue du Metz, Vieux-Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/lille-hypercentre-beautiful-functional-studio-lille1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6456733,3.0595567
642,Loft haut de gamme - Séjour Vieux-Lille,Lille,8.0,"Vieux-Lille, Lille","Le Loft haut de gamme - Séjour Vieux-Lille est situé dans le quartier du Vieux Lille, à 500 mètres de l'opéra, à 600 mètres de la Grand-Place et à moins de 1 km de la gare de Lille-Flandres. ","2 Rue de la Rapine, Vieux-Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/loft-haut-de-gamme-sejour-vieux-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6411745,3.0654899
643,Première Classe Lille Centre,Lille,5.7,"Centre de Lille, Lille","Le Première Classe Lille Centre vous accueille dans le centre-ville de Lille, à seulement 200 mètres de la gare/station de métro de Lille-Flandres. ","19 Place Des Reignaux, Centre de Lille, 59000 Lille, France",https://www.booking.com/hotel/fr/premiere-classe-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.637304,3.0684399
644,Moxy Lille City,Lille,8.5,"Centre de Lille, Lille","Bénéficiant d’un emplacement idéal dans le centre de Lille, le Moxy Lille City propose des chambres climatisées, une salle de sport, une connexion Wi-Fi gratuite et une terrasse. ","3, Rue Jean Bart, Centre de Lille, 59000 Lille, France",https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.6278307,3.0635859
645,Hotel Lille Europe,Lille,7.9,"Centre de Lille, Lille","L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade...","avenue Le Corbusier, Centre de Lille, 59777 Lille, France",https://www.booking.com/hotel/fr/lille-europe.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6388223,3.0741025
646,HOTEL AMBASSADEUR,Lille,7.7,"Centre de Lille, Lille","Bénéficiant d'un emplacement idéal à Lille, l'HOTEL AMBASSADEUR propose un petit-déjeuner buffet et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet hôtel 2 étoiles possède une...","4 rue tournai, Centre de Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/ambassadeur-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
647,La Valiz,Lille,8.2,"Centre de Lille, Lille",L'établissement La Valiz est situé en face de la gare de Lille et à 2 minutes à pied du centre commercial Euralille. Vous séjournerez à 800 mètres du centre de conventions Nouveau Siècle. ,"13 Place De La Gare, Centre de Lille, 59000 Lille, France",https://www.booking.com/hotel/fr/flandre-angleterre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.6369776,3.069559
648,Escalille le Voltaire,Lille,8.6,"Vieux-Lille, Lille","Situé dans le quartier du Vieux-Lille, l'Escalille le Voltaire est un appartement indépendant. Vous y bénéficierez d'une connexion Wi-Fi gratuite. ","40 rue Voltaire, Vieux-Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/escalille-le-voltaire-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6431258,3.0562038
649,Eklo Hotels Lille,Lille,7.5,"Fives, Lille","Doté d'une terrasse, l'Eklo Hotels Lille est situé à Lille dans le Nord-Pas-de-Calais, à 2 km du Zénith. Vous séjournerez à 2,6 km de Lille Flandres et à 2,7 km de Lille Europe. ","6 rue professeur Langevin, Fives, 59000 Lille, France",https://www.booking.com/hotel/fr/eklo-hotels-lille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
650,Lille Centre - Nice cozy and functional ap 4pers,Lille,7.6,"Centre de Lille, Lille","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Lille Centre - Nice cozy and functional ap 4pers est un hébergement situé au cœur de Lille, à seulement 400 mètres de la...","102 Rue Pierre Mauroy, Centre de Lille, 59800 Lille, France",https://www.booking.com/hotel/fr/lille-grand-place-superbe-appartement-2-chambres.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2f5799c4dd4003bd&srepoch=1680299529&from=searchresults#hotelTmpl,50.6364586,3.0655161
651,Dijon La Belle Adresse,Dijon,8.4,"Centre-ville de Dijon, Dijon","Situé au cœur de Dijon, à moins de 3 minutes à pied de l'église Saint-Philibert, le Dijon La Belle Adresse propose des hébergements dotés d'une connexion Wi-Fi gratuite, d'un coin salon et d'une...","21 Rue Monge, Centre-ville de Dijon, 21000 Dijon, France",https://www.booking.com/hotel/fr/dijon-la-belle-adresse.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=32cc99c43f80005f&srepoch=1680299530&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.3193379,5.0352956
652,"IDÉAL ART DÉCO avec un extra, parking privé sécurisé Darcy Liberté centre Gare-ville",Dijon,8.7,Dijon,"Doté d'une terrasse, l'appartement IDÉAL ART DÉCO avec un extra, parking privé sécurisé Darcy Liberté centre Gare-ville est situé à 750 mètres de la cathédrale Saint-Bénigne, à 850 mètres de l'église...","1 rue Bernard Courtois, 21000 Dijon, France",https://www.booking.com/hotel/fr/appartement-darcy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=32cc99c43f80005f&srepoch=1680299530&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.3265919,5.0326242
653,Apartment Bonnard - best view in Dijon,Dijon,9.2,"Centre-ville de Dijon, Dijon","Situé à Dijon, à 400 mètres de l'église Saint-Philibert et à 1 km de la gare, l'Apartment Bonnard - best view in Dijon propose une connexion Wi-Fi gratuite et la climatisation. ","17 Rue Berbisey, Centre-ville de Dijon, 21000 Dijon, France",https://www.booking.com/hotel/fr/apartment-bonnard-dijon12.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=32cc99c43f80005f&srepoch=1680299530&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,47.3190328,5.0375301
654,Le Pasteur,Dijon,9.5,"Centre-ville de Dijon, Dijon","L'établissement Le Pasteur propose un hébergement à Dijon. L'appartement comprend une cuisine équipée d'un lave-vaisselle, d'un four, d'un four micro-ondes et d'une machine à café. ","14 Rue Pasteur, Centre-ville de Dijon, 21000 Dijon, France",https://www.booking.com/hotel/fr/le-pasteur-dijon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=32cc99c43f80005f&srepoch=1680299530&from=searchresults#hotelTmpl,47.3183765,5.0410279
